id	name	domain	category	rank_in_category	why_in_list	sign_in_url	task_flow_docs	doc_url_1	doc_url_2	doc_url_3
qualtrics	Qualtrics	qualtrics.com	forms_surveys	5	Chrome UX Report 2026-08: bajajautocx.qualtrics.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Qualtrics': popularity #522 of 9,716, zap_usage_count 318 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 920 for qualtrics.com (list 38KVL, 2026-09-11)	https://login.qualtrics.com/	deep	https://www.qualtrics.com/support/	https://www.qualtrics.com/support/survey-platform/survey-module/editing-questions/question-types-guide/advanced/file-upload/	https://www.qualtrics.com/support/survey-platform/data-and-analysis-module/data/download-data/export-data-overview/
microsoft_forms	Microsoft Forms	forms.office.com	forms_surveys	6	Chrome UX Report 2026-08: forms.cloud.microsoft in the top 1,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 20 for office.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://www.office.com/launch/forms	deep	https://support.microsoft.com/en-us/forms/	https://support.microsoft.com/en-us/forms/share-and-collaborate	https://support.microsoft.com/en-us/forms/create-a-form-with-microsoft-forms
tally	Tally	tally.so	forms_surveys	7	Chrome UX Report 2026-08: tally.so in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Tally': popularity #61 of 9,716, zap_usage_count 10,744 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 5,866 for tally.so (list 38KVL, 2026-09-11)	https://tally.so/login	deep	https://tally.so/help	https://tally.so/help/create-a-form	https://tally.so/help/how-to-create-a-thank-you-page
alchemer	Alchemer	alchemer.com	forms_surveys	8	Chrome UX Report 2026-08: survey.alchemer.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Alchemer': popularity #803 of 9,716, zap_usage_count 170 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 3,240 for alchemer.com (list 38KVL, 2026-09-11)	https://app.alchemer.com/login	deep	https://help.alchemer.com/help/	https://help.alchemer.com/help/getting-started	https://help.alchemer.com/help/getting-started-with-alchemer-mobile
wufoo	Wufoo	wufoo.com	forms_surveys	9	Chrome UX Report 2026-08: app.wufoo.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Wufoo': popularity #153 of 9,716, zap_usage_count 2,132 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,023 for wufoo.com (list 38KVL, 2026-09-11)	https://secure.wufoo.com/login/	deep	https://help.surveymonkey.com/en/wufoo/build/	https://help.surveymonkey.com/en/wufoo/share/	https://help.surveymonkey.com/en/wufoo/build/rule-builder/
cognito_forms	Cognito Forms	cognitoforms.com	forms_surveys	10	Chrome UX Report 2026-08: www.cognitoforms.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Cognito Forms': popularity #115 of 9,716, zap_usage_count 3,568 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 10,509 for cognitoforms.com (list 38KVL, 2026-09-11)	https://www.cognitoforms.com/login	deep	https://www.cognitoforms.com/support	https://www.cognitoforms.com/support/6/entries	https://www.cognitoforms.com/support/1214/how-to-guides/send-cognito-forms-submissions-to-slack
zoho_forms	Zoho Forms	forms.zoho.com	forms_surveys	11	Chrome UX Report 2026-08: forms.zoho.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Zoho Forms': popularity #172 of 9,716, zap_usage_count 1,783 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 798 for zoho.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://accounts.zoho.com/signin?servicename=ZohoForms	shallow			
formstack	Formstack	formstack.com	forms_surveys	12	Chrome UX Report 2026-08: admin.formstack.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Formstack': popularity #211 of 9,716, zap_usage_count 1,297 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 6,287 for formstack.com (list 38KVL, 2026-09-11)	https://admin.formstack.com/login	deep	https://help.formstack.com/hc/en-us	https://help.formstack.com/hc/en-us/articles/44592184026771-Manage-Users-Overview	https://help.formstack.com/hc/en-us/articles/44592427644819-Export-Submission-Data
fillout	Fillout	fillout.com	forms_surveys	13	Chrome UX Report 2026-08: build.fillout.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Fillout Forms': popularity #137 of 9,716, zap_usage_count 2,591 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 26,234 for fillout.com (list 38KVL, 2026-09-11)	https://app.fillout.com/login	deep	https://www.fillout.com/help/fillout	https://www.fillout.com/help/make-a-form	https://www.fillout.com/help/view-responses
paperform	Paperform	paperform.co	forms_surveys	14	Chrome UX Report 2026-08: paperform.co in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Paperform': popularity #224 of 9,716, zap_usage_count 1,206 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 33,017 for paperform.co (list 38KVL, 2026-09-11)	https://paperform.co/dashboard	deep	https://paperform.co/help/	https://paperform.co/help/articles/getting-started/	https://paperform.co/help/articles/how-do-i-send-an-email-to-the-respondent/
surveysparrow	SurveySparrow	surveysparrow.com	forms_surveys	15	Chrome UX Report 2026-08: meesho.surveysparrow.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'SurveySparrow': popularity #944 of 9,716, zap_usage_count 130 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 26,242 for surveysparrow.com (list 38KVL, 2026-09-11)	https://app.surveysparrow.com/login	deep	https://support.surveysparrow.com/hc/en-us/?itm_source=website&itm_medium=footer1&itm_campaign=internal-page&itm_content=/help-center	https://support.surveysparrow.com/hc/en/articles/18822044572317-Import-reviews-from-custom-review-platforms/	https://support.surveysparrow.com/hc/en/articles/7079412445213-How-to-create-surveys-using-SurveySparrow/
questionpro	QuestionPro	questionpro.com	forms_surveys	16	Chrome UX Report 2026-08: www.questionpro.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'QuestionPro Surveys': popularity #1914 of 9,716, zap_usage_count 33 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,266 for questionpro.com (list 38KVL, 2026-09-11)	https://www.questionpro.com/a/showLogin.do	deep	https://www.questionpro.com/help/	https://www.questionpro.com/help/create-survey.html	https://www.questionpro.com/help/add-question.html
formsite	Formsite	formsite.com	forms_surveys	17	Chrome UX Report 2026-08: fs11.formsite.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Formsite': popularity #382 of 9,716, zap_usage_count 500 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 28,009 for formsite.com (list 38KVL, 2026-09-11)	https://fs1.formsite.com/form_app/FormSite?FormId=LoadLogin&Auto=	deep	https://support.formsite.com/hc/en-us	https://support.formsite.com/hc/en-us/articles/47126129237395-Delete-Results	
videoask	VideoAsk	videoask.com	forms_surveys	18	Chrome UX Report 2026-08: www.videoask.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'VideoAsk': popularity #310 of 9,716, zap_usage_count 774 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 40,715 for videoask.com (list 38KVL, 2026-09-11)	https://app.videoask.com/login	deep	https://www.videoask.com/help	https://www.videoask.com/help/responses/360054225192-change-the-answer-type-for-a-videoask-step	https://www.videoask.com/help/video-audio/14084581407508-how-do-i-change-the-position-of-a-video-in-my-videoask
youform	Youform	youform.com	forms_surveys	19	Chrome UX Report 2026-08: app.youform.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Youform': popularity #421 of 9,716, zap_usage_count 434 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 190,029 for youform.com (list 38KVL, 2026-09-11)	https://app.youform.com/login	deep	https://help.youform.com/	https://help.youform.com/connect-an-ai-assistant-to-youform-1tjid	https://help.youform.com/create-a-youform-ramrz
formbuilder_123	123FormBuilder	123formbuilder.com	forms_surveys	20	Chrome UX Report 2026-08: www.123formbuilder.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app '123FormBuilder': popularity #442 of 9,716, zap_usage_count 404 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 21,763 for 123formbuilder.com (list 38KVL, 2026-09-11)	https://app.123formbuilder.com/index.php?p=login	deep	https://www.123formbuilder.com/answers/	https://www.123formbuilder.com/docs/how-to-customize-the-thank-you-page-of-the-form/	https://www.123formbuilder.com/docs/how-to-use-conditional-logic-to-showhide-form-fields/
forms_app	forms.app	forms.app	forms_surveys	21	Chrome UX Report 2026-08: dashboard.forms.app in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'forms.app': popularity #594 of 9,716, zap_usage_count 262 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 37,151 for forms.app (list 38KVL, 2026-09-11)	https://dashboard.forms.app/auth/signin	deep	https://forms.app/en/help-center	https://forms.app/en/help-center/how-to-create-your-first-form	https://forms.app/en/help-center/how-to-create-a-custom-url-for-your-form
calendly	Calendly	calendly.com	scheduling	1	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: calendly.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Calendly': popularity #24 of 9,716, zap_usage_count 32,487 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 373 for calendly.com (list 38KVL, 2026-09-11)	https://calendly.com/login	deep	https://calendly.com/help	https://calendly.com/help/sharing-booking	https://calendly.com/help/scheduling-faq
acuity_scheduling	Acuity Scheduling	acuityscheduling.com	scheduling	2	Chrome UX Report 2026-08: app.acuityscheduling.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Acuity Scheduling': popularity #66 of 9,716, zap_usage_count 9,508 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 8,059 for acuityscheduling.com (list 38KVL, 2026-09-11)	https://secure.acuityscheduling.com/login	deep	https://help.acuityscheduling.com/hc/en-us	https://help.acuityscheduling.com/hc/en-us/articles/16676813537293-Sending-your-clients-receipts	
calcom	Cal.com	cal.com	scheduling	3	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: cal.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Cal.com': popularity #145 of 9,716, zap_usage_count 2,372 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 7,400 for cal.com (list 38KVL, 2026-09-11)	https://app.cal.com/auth/login	deep	https://cal.com/help/welcome	https://cal.com/help/quick-start/create-account	
connecteam	Connecteam	connecteam.com	scheduling	4	Chrome UX Report 2026-08: connecteam.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Connecteam': popularity #215 of 9,716, zap_usage_count 1,243 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 18,434 for connecteam.com (list 38KVL, 2026-09-11)	https://connecteam.com/login/	deep	https://help.connecteam.com/en	https://help.connecteam.com/en/articles/6529291-how-to-add-users-to-connecteam	https://help.connecteam.com/en/articles/4100339-starting-guide-to-the-job-scheduler
setmore	Setmore	setmore.com	scheduling	5	Chrome UX Report 2026-08: booking.setmore.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Setmore Appointments': popularity #236 of 9,716, zap_usage_count 1,117 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 13,762 for setmore.com (list 38KVL, 2026-09-11)	https://www.setmore.com/login	deep	https://support.setmore.com/en	https://support.setmore.com/en/articles/15742985-how-to-share-and-hide-a-service-category	https://support.setmore.com/en/articles/14724724-how-to-set-different-availability-for-each-service
tidycal	TidyCal	tidycal.com	scheduling	6	Chrome UX Report 2026-08: tidycal.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'TidyCal': popularity #152 of 9,716, zap_usage_count 2,168 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 24,298 for tidycal.com (list 38KVL, 2026-09-11)	https://tidycal.com/login	deep	https://help.tidycal.com/	https://help.tidycal.com/article/149-connecting-payment-services	https://help.tidycal.com/article/146-adding-calendars-to-your-tidycal-account
oncehub	OnceHub	oncehub.com	scheduling	7	Chrome UX Report 2026-08: app.oncehub.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'OnceHub': popularity #187 of 9,716, zap_usage_count 1,519 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 53,976 for oncehub.com (list 38KVL, 2026-09-11)	https://account.oncehub.com/signin	deep	https://help.oncehub.com/	https://help.oncehub.com/getting-started/introduction-oncehub/introduction-to-oncehub/	https://help.oncehub.com/account-administration/account-permissions/managing-account-permissions/
iclosed	iClosed	iclosed.io	scheduling	8	Chrome UX Report 2026-08: app.iclosed.io in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'iClosed': popularity #214 of 9,716, zap_usage_count 1,269 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 75,797 for iclosed.io (list 38KVL, 2026-09-11)	https://app.iclosed.io/auth/login	deep	https://docs.iclosed.io/en/	https://docs.iclosed.io/en/articles/9826223-connect-your-calendar-google-or-outlook	https://docs.iclosed.io/en/articles/9830929-how-to-prefill-iclosed-form-contact-information-and-answers
deputy	Deputy	deputy.com	scheduling	9	Chrome UX Report 2026-08: once.deputy.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Deputy': popularity #691 of 9,716, zap_usage_count 210 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 16,979 for deputy.com (list 38KVL, 2026-09-11)	https://once.deputy.com/my/login	deep	https://help.deputy.com/hc/en-au	https://help.deputy.com/hc/en-au/articles/4614717563919-Getting-started-as-an-Employee-in-Deputy	https://help.deputy.com/hc/en-au/articles/4614772805135-How-to-let-your-manager-know-you-re-available-or-unavailable-to-work-on-a-specific-date
doodle	Doodle	doodle.com	scheduling	10	Chrome UX Report 2026-08: doodle.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Doodle': popularity #2538 of 9,716, zap_usage_count 18 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 8,354 for doodle.com (list 38KVL, 2026-09-11)	https://doodle.com/login/	deep	https://help.doodle.com/en/	https://help.doodle.com/en/articles/9457178-how-do-i-filter-favorite-or-search-for-my-doodles	https://help.doodle.com/en/articles/9457180-how-do-i-use-multiple-durations-with-group-poll
homebase	Homebase	joinhomebase.com	scheduling	11	Chrome UX Report 2026-08: app.joinhomebase.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 24,613 for joinhomebase.com (list 38KVL, 2026-09-11)	https://app.joinhomebase.com/accounts/sign-in	shallow			
microsoft_bookings	Microsoft Bookings	bookings.cloud.microsoft	scheduling	12	Chrome UX Report 2026-08: bookings.cloud.microsoft in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 45 for cloud.microsoft (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://www.office.com/launch/bookings	deep	https://learn.microsoft.com/en-us/microsoft-365/bookings/?view=o365-worldwide	https://learn.microsoft.com/en-us/microsoft-365/bookings/customize-booking-page?view=o365-worldwide	https://learn.microsoft.com/en-us/microsoft-365/bookings/add-staff?view=o365-worldwide
youcanbookme	YouCanBook.me	youcanbook.me	scheduling	13	Chrome UX Report 2026-08: app.youcanbook.me in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'YouCanBookMe': popularity #324 of 9,716, zap_usage_count 702 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 22,193 for youcanbook.me (list 38KVL, 2026-09-11)	https://app.youcanbook.me/#/login	deep	https://ycbm.capacity.com/	https://ycbm.capacity.com/article/827653/create-a-youcanbookme-booking-page	
zcal	zcal	zcal.co	scheduling	14	Chrome UX Report 2026-08: zcal.co in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'zcal': popularity #533 of 9,716, zap_usage_count 312 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 77,192 for zcal.co (list 38KVL, 2026-09-11)	https://zcal.co/login	deep	https://help.zcal.co/	https://help.zcal.co/getting-started	https://help.zcal.co/invite-settings/add-video-conferencing-link
simplybook	SimplyBook.me	simplybook.me	scheduling	15	Chrome UX Report 2026-08: simplybook.me in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'SimplyBook.me': popularity #363 of 9,716, zap_usage_count 562 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 35,996 for simplybook.me (list 38KVL, 2026-09-11)	https://simplybook.me/en/login	deep	https://help.simplybook.me/	https://help.simplybook.me/wiki/Special:MyLanguage/Adding_services,_providers_and_availability(new_interface)	https://help.simplybook.me/wiki/Special:MyLanguage/How_to_manage_bookings
skedda	Skedda	skedda.com	scheduling	16	Chrome UX Report 2026-08: app.skedda.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Skedda': popularity #488 of 9,716, zap_usage_count 359 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 113,396 for skedda.com (list 38KVL, 2026-09-11)	https://app.skedda.com/account/login	deep	https://support.skedda.com/en/	https://support.skedda.com/en/articles/105765-adding-and-inviting-your-users	https://support.skedda.com/en/articles/105724-using-the-scheduler-as-a-regular-user
notion	Notion	notion.so	knowledge_bases	1	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: www.notion.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Notion': popularity #18 of 9,716, zap_usage_count 50,841 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Notion' used by 16.5% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 2,122 for notion.so (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://notion.so/login	deep	https://www.notion.com/help	https://www.notion.com/help/sharing-and-permissions	
confluence	Confluence	atlassian.net	knowledge_bases	2	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: nubank.atlassian.net in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Confluence Cloud': popularity #408 of 9,716, zap_usage_count 449 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Confluence' used by 32.8% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 491 for atlassian.net (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://id.atlassian.com/login?continue=https%3A%2F%2Fwww.atlassian.com%2Fgateway%2Fapi%2Fstart%2Fauthredirect&application=wac--ic	deep	https://support.atlassian.com/confluence-cloud/	https://support.atlassian.com/confluence-cloud/docs/view-a-page/	https://support.atlassian.com/confluence-cloud/docs/create-a-space/
google_sites	Google Sites	sites.google.com	knowledge_bases	3	Chrome UX Report 2026-08: sites.google.com in the top 1,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1 for google.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://sites.google.com/	deep	https://support.google.com/sites/	https://support.google.com/sites/answer/98081?hl=en&ref_topic=7184580	https://support.google.com/sites/answer/9622187?hl=en&ref_topic=7184580
glean	Glean	glean.com	knowledge_bases	4	Chrome UX Report 2026-08: www.glean.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Glean': popularity #1361 of 9,716, zap_usage_count 62 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 11,658 for glean.com (list 38KVL, 2026-09-11)	https://app.glean.com/login?redirect=%2F	deep	https://docs.glean.com/	https://docs.glean.com/administration/assistant/warehouse-data/connect-bigquery-to-glean-assistant	https://docs.glean.com/administration/assistant/warehouse-data/connect-databricks-genie-to-glean-assistant
gitbook	GitBook	gitbook.com	knowledge_bases	5	Chrome UX Report 2026-08: www.gitbook.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 7,039 for gitbook.com (list 38KVL, 2026-09-11)	https://app.gitbook.com	deep	https://gitbook.com/docs/	https://gitbook.com/docs/publish/publish-a-docs-site	https://gitbook.com/docs/getting-started/quickstart
scribe	Scribe	scribehow.com	knowledge_bases	6	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 12,048 for scribehow.com (list 38KVL, 2026-09-11)	https://scribehow.com/signin	deep	https://support.scribehow.com/hc/en-us	https://support.scribehow.com/hc/en-us/articles/8814733351197-How-to-upgrade-to-Pro	
process_street	Process Street	process.st	knowledge_bases	7	Chrome UX Report 2026-08: app.process.st in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Process Street': popularity #386 of 9,716, zap_usage_count 494 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 79,380 for process.st (list 38KVL, 2026-09-11)	https://app.process.st/login	deep	https://www.process.st/help/	https://www.process.st/help/docs/update-credit-card/	https://www.process.st/help/docs/har-files-console-logs/
workflowy	Workflowy	workflowy.com	knowledge_bases	8	Chrome UX Report 2026-08: workflowy.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Workflowy': popularity #449 of 9,716, zap_usage_count 397 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 60,114 for workflowy.com (list 38KVL, 2026-09-11)	https://workflowy.com/login	deep	https://workflowy.com/help/find-your-productivity-system	https://workflowy.com/help/get-started	https://workflowy.com/help/add-edit-format
helpjuice	Helpjuice	helpjuice.com	knowledge_bases	9	Chrome UX Report 2026-08: akumin.helpjuice.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Helpjuice': popularity #2715 of 9,716, zap_usage_count 15 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 47,008 for helpjuice.com (list 38KVL, 2026-09-11)	https://helpjuice.com/users/sign_in	deep	https://help.helpjuice.com/	https://help.helpjuice.com/custom-domain/how-to-set-up-a-custom-domain	
guru	Guru	getguru.com	knowledge_bases	10	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Guru': popularity #1039 of 9,716, zap_usage_count 107 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 44,965 for getguru.com (list 38KVL, 2026-09-11)	https://app.getguru.com/signin	deep	https://help.getguru.com/docs/home	https://help.getguru.com/docs/setting-up-and-managing-knowledge-agents	https://help.getguru.com/docs/searching-for-knowledge-in-guru
stack_overflow_teams	Stack Overflow for Teams	stackoverflow.co	knowledge_bases	11	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Stack Overflow for Teams' used by 2.4% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 23,480 for stackoverflow.co (list 38KVL, 2026-09-11)	https://stackoverflowteams.com/users/login	deep	https://support.stackenterprise.co/support/home	https://support.stackenterprise.co/support/solutions/articles/22000294295-install-the-stack-overflow-app-for-microsoft-teams	https://support.stackenterprise.co/support/solutions/articles/22000294296-install-and-configure-the-microsoft-teams-integration
mintlify	Mintlify	mintlify.com	knowledge_bases	12	Chrome UX Report 2026-08: app.mintlify.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 35,493 for mintlify.com (list 38KVL, 2026-09-11)	https://app.mintlify.com	deep	https://www.mintlify.com/docs	https://www.mintlify.com/docs/dashboard/roles	https://www.mintlify.com/docs/customize/custom-domain
craft	Craft	craft.do	knowledge_bases	13	Chrome UX Report 2026-08: www.craft.do in the top 1,000,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 36,523 for craft.do (list 38KVL, 2026-09-11)	https://docs.craft.do/	deep	https://support.craft.do/	https://support.craft.do/en/share-and-publish/share	https://support.craft.do/en/share-and-publish/publish
trainual	Trainual	trainual.com	knowledge_bases	14	Chrome UX Report 2026-08: app.trainual.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Trainual': popularity #1423 of 9,716, zap_usage_count 58 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 114,295 for trainual.com (list 38KVL, 2026-09-11)	https://app.trainual.com/accounts/universal_login?_ga=2.192229033.2000804176.1709240528-202702017.1709240528&_gl=1*1u9rkli*_ga*MjAyNzAyMDE3LjE3MDkyNDA1Mjg.*_ga_X7VS3R98S1*MTcwOTIzOTg0OC4yMS4xLjE3MDkyNDEwNTUuMjkuMC4w&ajs_aid=70f6a0d3-6a7d-44a6-9379-a2778b597bf5	deep	https://help.trainual.com/en	https://help.trainual.com/uptick/how-to-edit-a-user-account	https://help.trainual.com/en/manage-content-libraries
shopify	Shopify	shopify.com	websites_apps_commerce	1	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: admin.shopify.com in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Shopify': popularity #42 of 9,716, zap_usage_count 15,464 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 179 for shopify.com (list 38KVL, 2026-09-11)	https://accounts.shopify.com/lookup	deep	https://help.shopify.com/en	https://help.shopify.com/en/manual/shopify-admin/shopify-app	
wix	Wix	wix.com	websites_apps_commerce	2	Chrome UX Report 2026-08: manage.wix.com in the top 10,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Wix': popularity #67 of 9,716, zap_usage_count 9,426 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 627 for wix.com (list 38KVL, 2026-09-11)	https://wix.com/login	deep	https://support.wix.com/en	https://support.wix.com/en/article/getting-started-with-wix	https://support.wix.com/en/article/connecting-a-domain-to-the-wix-name-servers
ebay	eBay	ebay.com	websites_apps_commerce	3	Chrome UX Report 2026-08: www.ebay.com in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'eBay': popularity #230 of 9,716, zap_usage_count 1,178 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 217 for ebay.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://signin.ebay.com/	deep	https://www.ebay.com/help/home	https://www.ebay.com/help/selling/listings/creating-listing?id=4105	
wordpress	WordPress.com	wordpress.com	websites_apps_commerce	4	Chrome UX Report 2026-08: wordpress.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'WordPress': popularity #107 of 9,716, zap_usage_count 4,468 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 102 for wordpress.com (list 38KVL, 2026-09-11)	https://wordpress.com/log-in/	shallow			
squarespace	Squarespace	squarespace.com	websites_apps_commerce	5	Chrome UX Report 2026-08: account.squarespace.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Squarespace Commerce': popularity #191 of 9,716, zap_usage_count 1,486 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 539 for squarespace.com (list 38KVL, 2026-09-11)	https://squarespace.com/login	deep	https://support.squarespace.com/hc/en-us	https://support.squarespace.com/hc/en-us/articles/205809778-Creating-a-multilingual-site-with-Weglot	https://support.squarespace.com/hc/en-us/articles/205810458-Managing-multiple-sites
amazon_seller_central	Amazon Seller Central	sellercentral.amazon.com	websites_apps_commerce	6	Chrome UX Report 2026-08: sellercentral.amazon.com in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Amazon Seller Central': popularity #536 of 9,716, zap_usage_count 308 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 24 for amazon.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://sellercentral.amazon.com/signin	shallow			
